Facility PK,FacilityName,Service Category,Service Type,BuildingNumber,PartnerType,PartnerTypeDetailed,Address,Address 2,Borough,Zipcode,Latitude,Longitude,Phone,AdditionalInfo,StartDate,EndDate,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Condoms (Male),FC2 (Female/Insertive Condoms),Lubricant,Facility Type,Website,Community Board,Council District,Census Tract,BIN,BBL,NTA
52682194,Soho Playhouse,Free Safer Sex Products,Condoms and Lubricant,,Business,Bar/Lounge,15 Vandam Street,,Manhattan,10013,40.726322703743,-74.004470174465,,You can find free safer sex products inside a fishbowl located near bar counter of the Bar/Lounge/Event Space. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,,,,,,,12:00 PM - 11:30 PM,true,false,false,,,102,3,3700,1007836,1005060047,MN24
52682191,Scape Beauty Salon,Free Safer Sex Products,Condoms and Lubricant,,Business,Beauty Salon,81-38 Baxter Avenue,,Queens,11373,40.746124847917,-73.88358917369,,You can find free safer sex products inside a dispenser located in the back on the right of the Beauty Salon. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,false,false,,,404,25,26902,4037185,4015060007,QN29
52682061,Johnnys Bar,Free Safer Sex Products,Condoms and Lubricant,,Business,Bar/Lounge,90 Greenwich Avenue,,Manhattan,10011,40.737738254285,-74.001797037737,,You can find free safer sex products inside a fishbowl located in the front near the entrance of the Bar/Lounge/Event Space. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,false,false,,,102,3,7700,1011082,1006170026,MN23
52682034,HASA Center #72 Hamilton,Free Safer Sex Products,Condoms and Lubricant,,Government,Community Center,530 West 135 Street,,Manhattan,10031,40.819335753583,-73.953212280198,,You can find free safer sex products inside a dispenser located in the 3rd floor waiting room of the Community Center. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,true,true,,,109,7,22301,1059778,1019880053,MN06
52681872,APICHA Community Health Center,Free Safer Sex Products,Condoms and Lubricant,,Community Health Center,Clinical Facility,"400 Broadway,Basement",,Manhattan,10013,40.718695056809,-74.002463905081,6467440985,You can find free safer sex products inside a fishbowl located on the 2nd fl of the Community Center. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,9:30 AM - 5:30 PM,9:30 AM - 5:30 PM,9:30 AM - 7:00 PM,9:30 AM - 7:00 PM,9:30 AM - 5:30 PM,,,true,true,true,,<a href=https://apicha.org/community-health-care-new-york-city/>Visit this organization's website</a>,101,1,3100,1002334,1001960001,MN24
52681887,Beauty Bar,Free Safer Sex Products,Condoms and Lubricant,,Business,Bar/Lounge,231 East 14 Street,,Manhattan,10003,40.732950588683,-73.986360817814,212-255-5082,You can find free safer sex products inside a fishbowl located in the front near the entrance of the Bar/Lounge/Event Space. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,5:00 PM - 4:00 AM,5:00 PM - 4:00 AM,5:00 PM - 4:00 AM,5:00 PM - 4:00 AM,5:00 PM - 4:00 AM,2:00 PM - 4:00 AM,2:00 PM - 4:00 AM,true,false,false,,,106,2,4800,1019508,1008960015,MN21
52681905,Bottoms Up / Vodka Soda,Free Safer Sex Products,Condoms and Lubricant,,Business,Bar/Lounge,315 West 46 Street,,Manhattan,10036,40.76009103964,-73.988629365696,718-292-8865,You can find free safer sex products inside a fishbowl located on top of ATM of the Bar/Lounge/Event Space. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,3:00 PM - 4:00 AM,3:00 PM - 4:00 AM,3:00 PM - 4:00 AM,3:00 PM - 4:00 AM,3:00 PM - 4:00 AM,3:00 PM - 4:00 AM,3:00 PM - 4:00 AM,true,false,false,,,104,3,12700,1075688,1010370024,MN15
52681970,Davidson Transitional Housing,Free Safer Sex Products,Condoms and Lubricant,,Community-Based Organization/Non-Profit,Social Service,"2350 Davidson Avenue,main floor",,Bronx,10468,40.86021816626,-73.90392293907,718-329-5968,We are a local shelter where all community members can retrieve free safer sex products. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,8:00 AM - 6:00 PM,8:00 AM - 6:00 PM,8:00 AM - 6:00 PM,8:00 AM - 6:00 PM,8:00 AM - 6:00 PM,8:00 AM - 6:00 PM,,true,true,true,,,207,14,23900,2014266,2031980063,BX40
52682248,West Vibe Salon,Free Safer Sex Products,Condoms and Lubricant,,Business,Beauty Salon,451 West 46 Street,,Manhattan,10036,40.761809590201,-73.992711776111,212-854-3612,You can find free safer sex products inside a fishbowl located in the front of the Beauty Salon. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,11:00 AM - 8:00 PM,11:00 AM - 8:00 PM,11:00 AM - 8:00 PM,11:00 AM - 8:00 PM,11:00 AM - 8:00 PM,10:00 AM - 6:00 PM,11:00 AM - 6:00 PM,true,true,true,,,104,3,12700,1026481,1010560011,MN15
52682087,Los Brothers Barbershop,Free Safer Sex Products,Condoms and Lubricant,,Business,Barbershop,12 East Burnside Avenue,,Bronx,10453,40.853699266484,-73.907066447016,,You can find free safer sex products inside a dispenser located near the entrance of the Barbershop. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,false,false,,,205,14,24100,2097274,2028540044,BX41
52681948,Community Health Action of Staten Island- Main Office,Free Safer Sex Products,Condoms and Lubricant,,Community-Based Organization/Non-Profit,Social Service,"56 Bay Street,4TH Floor",,Staten Island,10301,40.640616897327,-74.075704020764,(718) 808-1300,Please visit chasiny.org for more information <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,9:00 AM - 5:00 PM,9:00 AM - 5:00 PM,9:00 AM - 5:00 PM,9:00 AM - 5:00 PM,9:00 AM - 5:00 PM,,,true,true,true,,<a href=http://chasiny.org>Visit this organization's website</a>,501,49,300,5000035,5000050103,SI22
52682106,Milano's Bar,Free Safer Sex Products,Condoms and Lubricant,,Business,Bar/Lounge,51 East Houston Street,,Manhattan,10012,40.724769118335,-73.994440373167,212-777-6028,You can find free safer sex products inside a fishbowl located in the back of the Bar/Lounge/Event Space. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,10:00 AM - 4:00 AM,10:00 AM - 4:00 AM,10:00 AM - 4:00 AM,10:00 AM - 4:00 AM,10:00 AM - 4:00 AM,10:00 AM - 4:00 AM,12:00 PM - 4:00 AM,true,false,true,,,102,1,4300,1007921,1005090023,MN24
52681883,Bar Nine,Free Safer Sex Products,Condoms and Lubricant,,Business,Bar/Lounge,807 9 Avenue,,Manhattan,10019,40.765673744394,-73.987361288746,718-230-3805,You can find free safer sex products inside a dispenser located inside to the left of the Bar/Lounge/Event Space. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,4:00 PM - 2:00 AM,4:00 PM - 2:00 AM,4:00 PM - 2:00 AM,4:00 PM - 2:00 AM,4:00 PM - 2:00 AM,4:00 PM - 2:00 AM,1:00 PM - 2:00 AM,true,true,true,,,104,3,13300,1026767,1010630032,MN15
52682094,Manuel Perez Medical Office,Free Safer Sex Products,Condoms and Lubricant,,Private Practice,Physician,531 East 138 Street,,Bronx,10454,40.807253209255,-73.918495826292,212-957-1800,You can find free safer sex products inside a dispenser located in the back of the Community Health Center. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,,,true,false,false,,,201,8,3900,2000068,2022660036,BX39
52682121,Mount Sinai Brooklyn Heights Urgent Care,Free Safer Sex Products,Condoms and Lubricant,,Hospital,Other,"300 Cadman Plaza West,18th",,Brooklyn,11201,40.695193997107,-73.990869106618,929-210-6103,<br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,8:00 AM - 8:00 PM,8:00 AM - 8:00 PM,8:00 AM - 8:00 PM,8:00 AM - 8:00 PM,8:00 AM - 8:00 PM,9:00 AM - 5:00 PM,9:00 AM - 5:00 PM,true,true,true,,,302,33,502,3001937,3002390001,BK09
52681989,Eagle,Free Safer Sex Products,Condoms and Lubricant,,Business,Bar/Lounge,554 West 28 Street,,Manhattan,10001,40.751547109288,-74.003627306711,646-473-1866,You can find free safer sex products inside a fishbowl located near the restrooms of the Bar/Lounge/Event Space. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,10:00 AM - 4:00 AM,10:00 AM - 4:00 AM,10:00 AM - 4:00 AM,10:00 AM - 4:00 AM,10:00 AM - 4:00 AM,10:00 AM - 4:00 AM,5:00 PM - 4:00 AM,true,false,true,,,104,3,9900,1012417,1006990063,MN13
52682033,HASA Center #63 Coney Island,Free Safer Sex Products,Condoms and Lubricant,,Government,Community Center,3050 West 21 Street,,Brooklyn,11224,40.573522976509,-73.987448181601,,You can find free safer sex products inside a dispenser located in the reception area of the Community Center. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,false,false,,,313,47,35200,3189654,3070710123,BK21
52682014,Gynecology & Women’s Health Services,Free Safer Sex Products,Condoms and Lubricant,,Private Practice,OB / OB-GYN,"2542 University Avenue,Main Floor",,Bronx,10468,40.866046997179,-73.90276114047,3476185330,<br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,,9:00 AM - 3:00 PM,9:00 AM - 3:00 PM,9:00 AM - 3:00 PM,9:00 AM - 3:00 PM,,9:00 AM - 2:00 PM,true,true,true,,,207,14,26500,2014652,2032140022,BX30
52682069,Kulture,Free Safer Sex Products,Condoms and Lubricant,,Business,Tattoo Parlor,23 St Marks Place,,Manhattan,10003,40.729001116838,-73.988609434844,,You can find free safer sex products inside a fishbowl located on the counter of the Retail Store. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,true,true,,,103,2,3800,1006754,1004640048,MN22
52681907,Boxers Hell's Kitchen,Free Safer Sex Products,Condoms and Lubricant,,Business,Bar/Lounge,742 9 Avenue,,Manhattan,10019,40.763568671768,-73.988870633967,212-255-6327,You can find free safer sex products inside a fishbowl located on the front bar of the Bar/Lounge/Event Space. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,4:00 PM - 2:00 AM,4:00 PM - 2:00 AM,4:00 PM - 2:00 AM,4:00 PM - 2:00 AM,4:00 PM - 4:00 AM,12:00 PM - 4:00 AM,12:00 PM - 2:00 AM,true,false,false,,,104,3,13300,1025169,1010410001,MN15
52681869,Amadores Barber Shop  (Formerly  Premium Cuts/ Los Socios),Free Safer Sex Products,Condoms and Lubricant,,Business,Barbershop,86 Nagle Avenue,,Manhattan,10040,40.860447038211,-73.927876888238,,You can find free safer sex products inside a dispenser located in the back near the restrooms of the Barbershop. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,false,false,,,112,10,28500,1077239,1021740199,MN35
52682208,The Box,Free Safer Sex Products,Condoms and Lubricant,,Business,Bar/Lounge,189 Chrystie Street,,Manhattan,10002,40.721727772253,-73.991998256051,212-505-2466,You can find free safer sex products inside a fishbowl located in the front near the host stand of the Bar/Lounge/Event Space. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,,11:00 PM - 4:00 AM,11:00 PM - 4:00 AM,11:00 PM - 4:00 AM,11:00 PM - 4:00 AM,11:00 PM - 4:00 AM,,true,false,false,,,103,1,3601,1005721,1004260033,MN27
52682228,Top Community Development Corporation,Free Safer Sex Products,Condoms and Lubricant,,Faith-Based Organization,Christian Organization,"1274 Utica Avenue,2nd floor",,Brooklyn,11203,40.641347451325,-73.929282083898,(718) 451-1020,"Please call us if you would like us to make you a package of free safer sex products. It will be ready when you arrive, so you would not have to wait. (718)-451-1020 -- look forward to serving you! <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.",19000101000000.000000000,19000101000000.000000000,10:00 AM - 5:30 PM,10:00 AM - 5:30 PM,10:00 AM - 5:30 PM,10:00 AM - 5:30 PM,,,,true,true,true,,,317,45,84000,3106175,3047800015,BK91
52682091,Macri Park,Free Safer Sex Products,Condoms and Lubricant,,Business,Bar/Lounge,462 Union Avenue,,Brooklyn,11211,40.714241107413,-73.95164143856,212-639-9675,You can find free safer sex products inside a fishbowl located near the front entrance  of the Bar/Lounge/Event Space. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,3:00 PM - 4:00 AM,3:00 PM - 4:00 AM,3:00 PM - 4:00 AM,3:00 PM - 4:00 AM,3:00 PM - 4:00 AM,3:00 PM - 4:00 AM,3:00 PM - 4:00 AM,true,false,false,,,301,34,50100,3068631,3027560003,BK90
